pnu,is_res,n_bld,gu,in_national
1171010300101310049,True,1,11710,False
1171010300101310054,True,1,11710,False
1171010300101310057,True,1,11710,False
1171010300101310059,True,1,11710,False
1171010300101310060,True,1,11710,False
1171010300101310061,True,1,11710,False
1171010300101310078,True,1,11710,False
1171010300101310080,True,1,11710,False
1171010300101310083,True,1,11710,False
1171010300101320004,True,1,11710,False
1171010300101320006,True,2,11710,False
1171010300101320013,True,1,11710,False
1171010300101330003,False,3,11710,False
1171010300101330006,True,1,11710,False
1171010300101330009,True,1,11710,False
1171010300101330010,True,1,11710,False
1171010300101330011,True,1,11710,False
1171010300101330022,True,1,11710,False
1171010300101330025,True,1,11710,False
1171010300101330026,True,1,11710,False
1171010300101370001,True,1,11710,False
1171010300101370003,True,1,11710,False
1171010300101370005,True,1,11710,False
1171010300101370007,True,1,11710,False
1171010300101370008,True,1,11710,False
1171010300101370011,True,1,11710,False
1171010300101370012,True,1,11710,False
1171010300101380002,True,1,11710,False
1171010300101380005,True,1,11710,False
1171010300101380006,True,1,11710,False
1171010300101380007,True,1,11710,False
1171010300101380011,True,1,11710,False
1171010300101390004,True,1,11710,False
1171010300101390006,True,1,11710,False
1171010300101390008,True,1,11710,False
1171010300101390009,True,1,11710,False
1171010300101390017,True,1,11710,False
1171010300101390019,True,1,11710,False
1171010300101390022,True,1,11710,False
1171010300101400005,True,1,11710,False
1171010300101400006,True,1,11710,False
1171010300101400023,True,1,11710,False
1171010300101400025,True,1,11710,False
1171010300101400027,True,1,11710,False
1171010300101400028,True,1,11710,False
1171010300101400033,True,1,11710,False
1171010300101400034,True,2,11710,False
1171010300101400035,True,1,11710,False
1171010300101400036,True,1,11710,False
1171010300101400037,True,1,11710,False
1171010300101400038,True,1,11710,False
1171010300101410001,False,1,11710,False
1171010300101410004,True,1,11710,False
1171010300101410006,True,1,11710,False
1171010300101410015,True,1,11710,False
1171010300101410017,True,1,11710,False
1171010300101410021,True,1,11710,False
1171010300101410037,True,1,11710,False
1171010300101410041,True,3,11710,False
1171010300101410042,True,1,11710,False
1171010300101410045,True,2,11710,False
1171010300101410046,True,1,11710,False
1171010300101420015,True,1,11710,False
1171010300101420019,True,1,11710,False
1171010300101420022,True,1,11710,False
1171010300101420023,True,1,11710,False
1171010300101420030,True,1,11710,False
1171010300101420037,True,2,11710,False
1171010300101420040,True,1,11710,False
1171010300101420041,True,1,11710,False
1171010300101420053,True,2,11710,False
1171010300101420070,True,1,11710,False
1171010300101420073,True,1,11710,False
1171010300101420080,True,1,11710,False
1171010300101420081,True,1,11710,False
1171010300101420084,True,1,11710,False
1171010300101420085,True,1,11710,False
1171010300101420087,True,1,11710,False
1171010300101420088,True,1,11710,False
1171010300101420092,True,1,11710,False
1171010300101420094,True,1,11710,False
1171010300101420109,True,1,11710,False
1171010300101440022,True,1,11710,False
1171010300101440025,True,1,11710,False
1171010300101440026,True,1,11710,False
1171010300101440027,True,1,11710,False
1171010300101440028,True,1,11710,False
1171010300101480010,True,1,11710,False
1171010300101480021,True,1,11710,False
1171010300101490002,False,2,11710,False
1171010300101490005,True,1,11710,False
1171010300101490012,False,1,11710,False
1171010300101490030,True,1,11710,False
1171010300101500008,True,1,11710,False
1171010300101500012,True,1,11710,False
1171010300101500015,True,1,11710,False
1171010300101510002,True,1,11710,False
1171010300101510005,True,1,11710,False
1171010300101510007,True,1,11710,False
1171010300101510008,True,1,11710,False
1171010300101510019,False,1,11710,False
1171010300101510020,True,1,11710,False
1171010300101510022,False,1,11710,False
1171010300101520002,False,1,11710,False
1171010300101520008,True,1,11710,False
1171010300101520009,True,1,11710,False
1171010300101520018,True,1,11710,False
1171010300101520022,True,1,11710,False
1171010300101520025,True,1,11710,False
1171010300101520026,True,1,11710,False
1171010300101520028,False,1,11710,False
1171010300101520038,True,1,11710,False
1171010300101520040,True,1,11710,False
1171010300101520042,True,1,11710,False
1171010300101520043,True,1,11710,False
1171010300101520046,True,1,11710,False
1171010300101520047,True,1,11710,False
1171010300101520048,True,1,11710,False
1171010300101520050,True,1,11710,False
1171010300101520052,True,1,11710,False
1171010300101520053,True,1,11710,False
1171010300101520055,True,1,11710,False
1171010300101520067,True,1,11710,False
1171010300101520069,True,1,11710,False
1171010300101520081,True,3,11710,False
1171010300101530002,True,1,11710,False
1171010300101530005,True,1,11710,False
1171010300101530007,True,1,11710,False
1171010300101530010,False,2,11710,False
1171010300101530019,True,1,11710,False
1171010300101550001,True,1,11710,False
1171010300101550013,True,1,11710,False
1171010300101550014,True,1,11710,False
1171010300101550015,True,1,11710,False
1171010300101550017,True,1,11710,False
1171010300101550023,False,1,11710,False
1171010300101550025,True,1,11710,False
1171010300101550033,True,1,11710,False
1171010300101550034,True,1,11710,False
1171010300101560009,True,1,11710,False
1171010300101560014,True,1,11710,False
1171010300101560016,True,1,11710,False
1171010300101560017,True,1,11710,False
1171010300101560020,False,1,11710,False
1171010300101570007,False,3,11710,False
1171010300101570008,False,2,11710,False
1171010300101590006,False,1,11710,False
1171010300101600001,False,1,11710,False
1171010300101620041,True,1,11710,False
1171010300101620043,True,1,11710,False
1171010300101630022,False,1,11710,False
1171010300101660005,True,1,11710,False
1171010300101700003,False,1,11710,False
1171010300101750002,False,1,11710,False
1171010300101760007,True,1,11710,False
1171010300101770001,True,1,11710,False
1171010300102160006,True,1,11710,False
1171010300102160008,True,1,11710,False
1171010300102170003,False,1,11710,False
1171010300102200003,True,1,11710,False
1171010300102200011,True,1,11710,False
1171010300102200012,False,1,11710,False
1171010300102200019,True,1,11710,False
1171010300102200020,False,1,11710,False
1171010300102210009,True,1,11710,False
1171010300102210012,True,1,11710,False
1171010300102210016,True,1,11710,False
1171010300102210030,False,1,11710,False
1171010300102220001,False,1,11710,False
1171010300102220015,True,1,11710,False
1171010300102220016,True,1,11710,False
1171010300102220019,True,1,11710,False
1171010300102220020,True,1,11710,False
1171010300102220021,False,1,11710,False
1171010300102220023,True,1,11710,False
1171010300102220024,False,1,11710,False
1171010300102220026,True,1,11710,False
1171010300102220027,True,1,11710,False
1171010300102220030,True,1,11710,False
1171010300102220031,True,1,11710,False
1171010300102220034,True,1,11710,False
1171010300102220035,True,1,11710,False
1171010300102220037,True,2,11710,False
1171010300102220038,False,1,11710,False
1171010300102220039,True,1,11710,False
1171010300102220040,True,1,11710,False
1171010300102220041,True,1,11710,False
1171010300102220042,True,1,11710,False
1171010300102220044,True,1,11710,False
1171010300102220045,True,1,11710,False
1171010300102220046,True,1,11710,False
1171010300102220047,True,1,11710,False
1171010300102220051,False,1,11710,False
1171010300102220058,True,1,11710,False
1171010300102220059,True,1,11710,False
1171010300102220062,True,1,11710,False
1171010300102220063,True,1,11710,False
1171010300102220066,True,1,11710,False
1171010300102220067,True,1,11710,False
1171010300102220074,True,1,11710,False
1171010300102220080,True,1,11710,False
1171010300102220085,True,1,11710,False
1171010300102220086,True,1,11710,False
1171010300102220087,True,1,11710,False
1171010300102220089,True,1,11710,False
1171010300102220092,True,1,11710,False
1171010300102220096,True,1,11710,False
1171010300102220104,True,2,11710,False
1171010300102220115,True,1,11710,False
1171010300102220117,False,1,11710,False
1171010300102220121,True,1,11710,False
1171010300102220129,False,1,11710,False
1171010300102220135,True,1,11710,False
1171010300102220138,True,1,11710,False
1171010300102220139,True,1,11710,False
1171010300102220140,False,1,11710,False
1171010300102220141,False,1,11710,False
1171010300102250002,True,1,11710,False
1171010300102270003,False,1,11710,False
1171010300102270009,False,1,11710,False
1171010300102270024,True,1,11710,False
1171010300102270028,True,1,11710,False
1171010300102270029,False,1,11710,False
1171010300102270030,True,1,11710,False
1171010300102270031,True,1,11710,False
1171010300102270032,True,1,11710,False
1171010300102280001,True,2,11710,False
1171010300102290009,True,1,11710,False
1171010300102290010,True,1,11710,False
1171010300102290012,True,1,11710,False
1171010300102290018,True,1,11710,False
1171010300102290035,True,1,11710,False
1171010300102300003,True,1,11710,False
1171010300102300005,True,1,11710,False
1171010300102300006,True,1,11710,False
1171010300102300019,True,1,11710,False
1171010300102310001,True,1,11710,False
1171010300102310004,False,1,11710,False
1171010300102310013,True,1,11710,False
1171010300102310014,True,1,11710,False
1171010300102310019,False,1,11710,False
1171010300102310027,True,1,11710,False
1171010300102310028,True,1,11710,False
1171010300102310029,True,1,11710,False
1171010300102310041,True,1,11710,False
1171010300102310042,True,1,11710,False
1171010300102310043,True,1,11710,False
1171010300102310051,True,1,11710,False
1171010300102310064,True,1,11710,False
1171010300102320005,True,1,11710,False
1171010300102330004,True,2,11710,False
1171010300102330008,True,1,11710,False
1171010300102330032,True,1,11710,False
1171010300102330034,True,1,11710,False
1171010300102370001,False,1,11710,False
1171010300102500004,True,1,11710,False
1171010300102520014,True,1,11710,False
1171010300102530003,True,1,11710,False
1171010300102560002,False,1,11710,False
1171010300102560020,True,1,11710,False
1171010300102570005,True,1,11710,False
1171010300102570014,False,1,11710,False
1171010300102570025,False,1,11710,False
1171010300102570080,True,1,11710,False
1171010300102570081,True,1,11710,False
1171010300102570088,True,1,11710,False
1171010300102570101,True,1,11710,False
1171010300102570102,True,1,11710,False
1171010300102570105,True,1,11710,False
1171010300102570106,True,2,11710,False
1171010300102570108,True,1,11710,False
1171010300102580013,True,1,11710,False
1171010300102590008,False,1,11710,False
1171010300102590011,True,1,11710,False
1171010300102590013,True,1,11710,False
1171010300102590021,True,1,11710,False
1171010300102590024,True,2,11710,False
1171010300102590025,True,1,11710,False
1171010300102590027,True,1,11710,False
1171010300102590031,True,1,11710,False
1171010300102590039,True,1,11710,False
1171010300102590040,True,1,11710,False
1171010300102590049,True,1,11710,False
1171010300102590050,True,1,11710,False
1171010300102650002,True,1,11710,False
1171010300102680021,True,1,11710,False
1171010300102700008,True,1,11710,False
1171010300102700011,False,1,11710,False
1171010300102700018,True,1,11710,False
1171010300102710020,True,1,11710,False
1171010300102710021,True,1,11710,False
1171010300102710023,True,1,11710,False
1171010300102720009,True,1,11710,False
1171010300102760001,True,1,11710,False
1171010300102760005,True,1,11710,False
1171010300102760020,True,1,11710,False
1171010300102760023,True,1,11710,False
1171010300102760025,True,1,11710,False
1171010300102760029,True,1,11710,False
1171010300102760040,True,1,11710,False
1171010300102760042,True,1,11710,False
1171010300102760044,True,1,11710,False
1171010300102770006,True,1,11710,False
1171010300102790002,True,1,11710,False
1171010300102790010,True,1,11710,False
1171010300102790012,True,1,11710,False
1171010300102790023,True,1,11710,False
1171010300102790028,True,1,11710,False
1171010300102790029,True,1,11710,False
1171010300102790037,True,1,11710,False
1171010300102790038,True,1,11710,False
1171010300102790045,True,1,11710,False
1171010300102790046,True,1,11710,False
1171010300102800009,True,1,11710,False
1171010300102800010,True,1,11710,False
1171010300102800011,True,1,11710,False
1171010300102800012,True,1,11710,False
1171010300102800014,True,1,11710,False
1171010300102800015,False,1,11710,False
1171010300102800017,True,1,11710,False
1171010300102810004,False,1,11710,False
1171010300102820002,True,1,11710,False
1171010300102820008,True,1,11710,False
1171010300102820009,True,1,11710,False
1171010300102820013,True,1,11710,False
